Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,Addiction Score
9978,5,40,3,1,75,2,15,4,6,39,79.101
9979,6,34,4,1,74,0,17,5,4,30,70.851
9980,5,26,2,3,70,1,41,8,7,25,69.56399999999998
9981,5,29,1,1,63,0,20,7,5,25,55.34099999999999
9982,1,38,4,0,76,1,36,3,7,27,71.11499999999998
9983,3,33,2,0,65,0,28,3,7,29,59.43299999999999
9984,5,41,1,1,53,1,25,1,3,33,55.176
9985,0,30,1,2,75,1,37,4,5,42,54.64799999999998
9986,5,24,2,1,55,0,42,7,0,33,34.848
9987,7,28,2,1,93,0,45,6,6,36,72.006
9988,4,35,5,0,75,2,22,9,6,35,74.085
9989,0,23,0,0,41,0,39,8,2,22,17.985
9990,1,22,1,0,38,1,21,5,0,20,24.122999999999994
9991,3,19,1,1,45,0,26,4,1,21,31.514999999999993
9992,1,23,2,0,47,0,49,6,1,18,26.169000000000004
9993,3,33,2,0,76,2,18,7,6,37,65.67
9994,4,20,1,1,56,0,21,5,6,26,49.59899999999999
9995,4,16,2,0,55,1,43,6,4,26,41.118
9996,4,34,0,1,52,1,40,5,0,27,36.72899999999999
9997,3,17,0,0,59,2,53,4,3,30,36.00299999999999
9998,4,31,1,0,55,2,44,7,3,29,44.05499999999999
9999,3,44,1,4,74,1,20,6,5,27,75.99899999999998
10000,1,31,2,0,48,1,42,9,0,23,28.776
10001,3,32,2,1,47,1,37,8,0,23,36.465
10002,2,23,2,1,63,0,32,4,0,28,38.21399999999999
10003,3,44,4,2,83,1,42,5,3,29,74.38199999999999
10004,8,40,1,0,70,1,29,8,8,29,72.33599999999998
10005,6,47,1,0,67,1,21,5,7,34,70.389
10006,3,42,2,1,84,0,15,4,8,32,78.77099999999999
10007,5,30,2,2,70,0,34,5,5,30,62.699999999999996
10008,2,32,1,0,50,1,39,6,3,20,39.303
10009,4,24,2,0,54,1,47,2,5,15,50.88599999999999
10010,5,38,2,0,58,3,31,6,4,33,59.99400000000001
10011,1,27,1,2,46,0,40,8,3,26,33.62699999999999
10012,3,18,2,1,46,1,29,11,5,30,39.236999999999995
10013,4,35,3,3,68,3,28,8,7,34,79.43099999999998
10014,2,32,2,0,49,1,40,4,4,21,44.68199999999999
10015,4,35,1,2,74,0,19,6,5,40,62.04
10016,3,27,2,2,55,1,24,4,4,30,53.65799999999999
10017,3,37,0,2,75,2,34,6,3,27,60.95099999999999
10018,3,35,2,3,92,3,25,2,3,29,83.39099999999998
10019,5,38,2,4,63,1,17,6,5,21,75.80099999999999
10020,4,42,2,1,62,3,18,6,1,34,59.99399999999999
10021,7,33,1,1,75,2,29,8,6,37,69.63
10022,5,29,1,2,91,1,23,9,6,27,75.17399999999999
10023,7,26,3,2,84,1,17,3,2,32,73.55699999999997
10024,6,25,4,3,67,3,23,8,7,34,81.41099999999997
10025,6,20,0,0,63,0,44,11,5,35,38.60999999999999
10026,2,31,0,0,58,1,21,6,5,29,45.70499999999999
10027,5,36,4,3,73,2,36,5,7,23,86.85599999999998
10028,8,35,2,1,83,0,34,4,7,32,78.07799999999999
10029,4,42,1,1,63,0,42,5,2,21,50.951999999999984
10030,4,36,2,0,74,3,33,3,6,32,71.907
10031,3,34,1,0,59,3,21,3,8,23,68.01299999999999
10032,5,18,1,1,46,1,47,7,3,20,37.257
10033,4,17,2,0,56,0,23,3,0,29,34.419
10034,4,31,3,0,57,1,22,7,7,36,58.607999999999976
10035,6,38,1,3,50,1,20,6,8,20,72.072
10036,5,26,1,1,53,0,35,6,4,35,42.669
10037,5,29,2,1,75,3,44,7,5,25,68.871
10038,4,27,1,1,54,0,21,6,6,34,49.103999999999985
10039,3,37,2,2,63,1,23,8,6,30,64.05299999999998
10040,8,33,0,3,62,2,28,5,8,30,76.52699999999999
10041,5,16,0,0,68,0,41,7,3,19,39.92999999999999
10042,4,32,0,1,60,3,33,8,4,31,53.262
10043,3,26,4,0,73,1,40,2,8,27,70.092
10044,1,27,0,1,48,1,54,4,6,19,40.85399999999999
10045,3,19,1,0,52,1,39,3,1,33,30.722999999999995
10046,5,38,5,4,65,2,24,6,3,37,78.21
10047,3,32,1,0,53,1,27,4,5,22,49.896
10048,6,39,2,3,73,1,41,9,7,36,75.07499999999999
10049,7,35,2,0,44,1,46,3,1,20,44.71499999999999
10050,0,32,2,1,52,1,53,4,4,34,40.689
10051,5,33,3,1,72,2,20,6,8,21,81.24600000000001
10052,3,20,0,1,36,0,27,8,6,27,32.20799999999999
10053,3,28,0,2,52,0,40,10,5,20,42.372
10054,0,25,0,1,47,1,21,6,0,19,28.115999999999993
10055,2,30,3,1,55,2,31,5,4,31,53.889
10056,4,32,3,2,69,1,16,6,5,36,67.947
10057,3,19,1,0,52,2,27,11,4,27,38.708999999999996
10058,7,34,3,1,60,1,22,5,7,26,72.92999999999998
10059,4,32,1,1,61,0,36,3,5,30,52.83299999999999
10060,3,33,0,1,49,0,20,8,5,25,43.526999999999994
10061,4,29,0,1,53,0,44,5,2,13,39.30299999999999
10062,3,33,1,1,72,0,35,6,3,28,51.08399999999999
10063,4,17,0,0,55,0,51,5,3,24,30.788999999999998
10064,1,29,2,2,43,0,30,7,5,20,43.955999999999996
10065,3,22,1,1,48,0,46,8,1,24,27.653999999999996
10066,7,26,2,1,41,0,51,8,4,15,43.32899999999999
10067,3,20,1,0,42,0,26,6,3,20,31.019999999999992
10068,3,24,0,2,54,0,48,7,1,19,33.29699999999999
10069,3,31,1,3,79,1,22,3,7,34,74.57999999999998
10070,3,26,1,0,58,1,22,10,3,31,39.962999999999994
10071,2,37,3,3,66,1,32,6,3,21,64.482
10072,0,45,3,2,69,3,29,8,3,30,66.16499999999999
10073,6,37,0,2,72,0,15,8,2,28,57.749999999999986
10074,3,17,1,0,44,1,52,5,0,24,22.209
10075,6,39,4,1,74,0,21,8,3,29,68.27699999999999
10076,1,35,0,1,56,0,48,10,1,20,30.525
10077,7,41,2,4,73,1,33,6,8,35,86.39399999999998
10078,4,17,0,1,51,0,52,7,2,24,27.983999999999998
10079,4,26,0,1,53,0,35,7,3,20,38.873999999999995
10080,6,33,1,0,71,1,22,6,5,25,62.99699999999999
10081,2,41,1,4,86,1,25,5,7,30,82.764
10082,6,42,3,2,76,0,22,1,4,31,77.187
10083,6,28,3,2,88,3,31,9,3,27,77.87999999999998
10084,5,21,2,1,61,0,31,6,1,22,43.857000000000006
10085,3,27,3,1,52,1,54,4,4,20,49.20299999999999
10086,6,42,3,0,82,2,41,3,6,28,81.01499999999999
10087,2,34,2,0,67,1,36,5,6,27,57.68399999999998
10088,3,32,2,3,46,1,21,5,3,28,52.30499999999998
10089,4,42,1,1,68,0,28,3,6,21,66.297
10090,7,39,3,1,58,1,31,7,5,33,65.043
10091,3,27,0,1,65,2,21,5,6,36,56.397
10092,1,19,1,1,51,1,21,8,6,19,44.352
10093,6,32,3,0,70,3,18,6,4,33,69.79500000000002
10094,7,35,3,3,60,2,25,4,3,25,73.425
10095,5,26,0,1,67,0,25,5,7,29,57.58499999999998
10096,4,37,1,2,74,1,18,6,9,23,79.19999999999999
10097,8,31,3,2,78,1,29,3,6,23,83.72099999999999
10098,2,15,2,0,55,0,24,5,4,34,36.366
10099,3,41,2,2,74,2,29,6,3,32,67.12199999999999
10100,1,24,2,0,51,0,27,8,3,31,32.505
10101,2,27,2,1,43,0,26,6,3,25,37.323
10102,3,33,0,0,52,1,20,6,5,22,47.025
10103,4,23,1,1,49,0,47,7,1,34,28.41299999999999
10104,6,31,2,1,60,2,26,4,5,32,64.31700000000001
10105,3,25,3,0,58,0,40,8,1,26,36.72899999999999
10106,1,27,2,0,49,0,29,6,2,28,32.17499999999999
10107,1,32,0,0,44,0,42,7,0,31,18.447
10108,3,36,4,1,71,2,44,2,5,37,69.432
10109,5,25,3,1,52,1,41,10,3,22,47.05799999999999
10110,5,34,3,2,56,1,26,5,5,30,64.416
10111,4,27,1,2,44,0,46,10,5,27,39.66599999999999
10112,3,26,3,1,80,2,26,8,4,32,64.812
10113,4,34,1,2,82,1,34,5,5,38,67.18799999999999
10114,1,29,0,1,36,1,42,6,1,27,23.034
10115,4,35,0,1,77,2,16,3,5,36,67.25399999999999
10116,3,25,1,2,54,0,34,6,6,23,49.961999999999996
10117,6,24,2,1,77,2,43,4,8,30,74.316
10118,4,23,1,0,81,1,16,6,9,21,71.511
10119,4,25,0,1,56,0,49,5,2,30,34.32000000000001
10120,1,18,0,1,53,1,38,5,3,24,33.363
10121,6,48,2,1,62,1,32,6,5,29,68.01299999999998
10122,4,30,2,3,62,1,29,9,3,23,58.211999999999996
10123,6,27,3,1,58,2,18,4,5,31,65.80199999999999
10124,3,20,2,1,47,0,46,3,4,23,39.401999999999994
10125,3,35,1,2,62,2,20,3,5,31,64.28399999999999
10126,3,39,2,1,85,3,31,6,2,28,69.99299999999998
10127,4,29,2,1,76,1,30,3,5,26,66.49499999999999
10128,1,43,1,2,79,0,22,6,7,42,66.65999999999998
10129,8,44,1,1,66,1,31,8,8,28,74.94299999999997
10130,3,32,1,0,58,2,41,12,3,26,42.206999999999994
10131,1,12,2,0,38,2,38,5,4,30,29.567999999999994
10132,3,37,1,1,63,2,16,4,3,28,58.73999999999999
10133,2,21,1,3,53,0,24,6,3,26,43.098
10134,6,32,3,2,76,2,22,4,6,35,80.553
10135,3,25,1,1,55,0,45,7,0,24,30.920999999999996
10136,3,13,0,0,38,0,21,5,4,21,26.961
10137,7,42,1,1,67,0,33,3,6,26,68.77199999999999
10138,3,26,1,1,60,2,36,6,6,22,56.23199999999999
10139,0,21,1,1,44,0,44,5,0,16,22.143000000000004
10140,2,23,0,2,64,1,36,6,3,27,44.54999999999999
10141,5,30,0,2,52,1,16,6,6,29,56.33099999999999
10142,0,24,0,1,47,1,54,5,1,39,20.591999999999995
10143,4,39,2,0,61,2,17,9,3,27,56.693999999999996
10144,6,45,1,1,83,2,31,6,9,32,86.163
10145,10,50,1,2,81,2,39,6,7,25,92.565
10146,1,23,1,0,58,1,50,9,5,23,37.88399999999999
10147,6,32,1,2,80,1,26,7,3,36,64.48199999999999
10148,5,36,2,0,74,3,24,4,6,35,73.689
10149,7,28,3,2,66,1,17,3,5,36,71.511
10150,3,41,3,2,80,4,42,3,7,23,89.826
10151,4,27,2,1,52,0,35,8,1,17,39.501
10152,3,29,0,1,55,1,53,9,7,24,46.497
10153,5,22,2,0,55,1,21,4,6,18,56.759999999999984
10154,1,26,0,0,56,1,29,7,1,21,31.547999999999995
10155,4,20,1,0,46,0,20,5,0,24,28.445999999999994
10156,3,33,2,0,70,1,36,6,8,33,62.964000000000006
10157,5,43,3,0,74,0,41,2,8,30,74.712
10158,3,22,0,0,40,1,51,7,4,22,28.281
10159,4,34,1,1,62,1,33,9,6,20,58.31099999999999
10160,3,20,1,1,42,0,25,7,4,19,36.036
10161,3,28,1,0,42,0,47,6,1,30,24.057000000000002
10162,3,23,1,0,64,1,39,4,5,22,49.5
10163,1,26,1,0,50,1,23,7,2,27,33.132
10164,3,34,0,0,42,1,43,4,0,27,27.32399999999999
10165,4,21,2,0,35,0,30,9,2,37,23.397
10166,5,30,3,0,41,2,48,7,2,16,43.659
10167,2,20,1,0,53,0,29,9,1,21,27.488999999999987
10168,6,32,3,2,84,1,20,4,4,29,78.639
10169,1,25,1,1,47,1,50,9,2,23,29.337
10170,10,27,1,1,69,1,17,6,3,29,64.28399999999999
10171,5,27,3,1,63,3,35,5,7,35,69.82799999999999
10172,5,23,0,0,41,2,27,8,6,28,42.009
10173,5,32,0,0,42,2,43,10,5,21,41.711999999999996
10174,1,15,0,0,41,1,32,6,2,19,22.340999999999998
10175,3,29,2,0,59,1,18,5,1,17,46.95899999999999
10176,2,31,1,0,53,1,24,8,0,26,33.198
10177,4,31,4,2,71,3,19,9,6,28,78.77099999999999
10178,5,33,0,0,71,1,55,5,6,27,55.76999999999999
10179,7,33,5,1,67,1,39,6,5,35,71.082
10180,3,23,1,0,52,0,36,9,0,23,26.00399999999999
10181,3,25,1,1,56,1,45,7,2,33,36.927
10182,8,39,2,2,67,0,24,5,6,32,73.524
10183,7,26,2,1,79,2,29,5,7,30,77.154
10184,4,36,2,2,68,0,34,10,5,34,58.410000000000004
10185,6,32,1,1,78,2,17,7,6,29,73.52399999999999
10186,6,30,3,1,65,1,18,7,5,31,65.604
10187,8,23,4,0,80,1,40,5,4,41,66.06599999999999
10188,8,35,0,1,81,2,40,12,6,30,69.63
10189,5,25,2,0,49,1,31,7,7,29,51.21599999999999
10190,3,28,1,0,49,0,48,4,5,36,36.530999999999985
10191,4,43,2,1,61,3,19,6,5,30,69.927
10192,0,36,5,0,55,1,29,8,6,23,57.32099999999999
10193,4,27,1,2,69,1,34,6,6,32,60.786
10194,2,26,2,1,44,2,37,6,1,29,35.96999999999999
10195,4,26,1,1,73,1,22,6,5,33,58.806
10196,4,33,1,1,61,2,38,5,6,20,62.17200000000001
10197,1,14,1,1,45,1,46,9,1,30,20.360999999999997
10198,6,36,1,0,59,0,50,6,2,31,42.437999999999995
10199,5,43,3,1,75,1,42,3,4,24,72.46799999999999
10200,2,33,0,1,65,0,49,7,7,23,50.754000000000005
10201,4,29,1,0,51,1,32,10,1,19,35.937
10202,4,36,4,2,66,2,22,4,3,33,70.19099999999999
10203,4,27,2,0,55,0,50,6,0,22,33.396
10204,6,29,0,2,82,2,34,2,5,30,72.50099999999999
10205,3,27,0,0,59,1,52,8,4,37,35.541
10206,4,43,3,2,65,1,43,1,7,31,75.30599999999998
10207,3,31,1,2,75,3,27,7,8,25,76.494
10208,2,23,1,1,51,1,43,11,1,22,29.865000000000002
10209,5,31,3,2,62,2,39,8,5,29,65.175
10210,7,29,2,1,72,0,44,7,6,32,62.468999999999994
10211,3,23,3,1,80,1,25,7,8,39,69.003
10212,3,21,0,0,56,1,54,6,2,25,30.62400000000001
10213,1,26,1,1,40,0,27,7,1,24,25.904999999999998
10214,4,21,3,1,50,0,22,4,2,32,42.207
10215,6,43,2,2,85,0,41,5,4,29,74.118
10216,6,32,1,2,80,2,42,4,4,27,71.18099999999998
10217,3,29,1,0,61,0,34,7,6,33,46.233
10218,3,22,3,1,50,1,20,7,0,17,41.150999999999996
10219,6,30,3,2,64,2,43,11,5,19,67.05600000000003
10220,4,16,1,2,43,1,51,5,4,22,38.74199999999999
10221,8,32,3,3,73,0,42,9,3,21,69.10199999999999
10222,5,16,1,0,51,0,35,5,6,25,42.00899999999999
10223,5,27,4,0,54,1,29,8,6,21,59.037
10224,1,32,2,0,47,2,22,6,1,23,39.269999999999996
10225,3,31,0,3,60,0,31,8,4,42,46.00199999999999
10226,3,32,2,3,66,2,36,9,8,17,74.15099999999998
10227,3,28,3,1,51,1,48,4,4,27,48.509999999999984
10228,6,43,2,3,73,2,17,3,6,24,88.14299999999999
10229,8,35,1,3,71,3,26,3,5,34,81.246
10230,5,31,2,1,66,2,37,1,3,40,59.333999999999996
10231,2,19,0,1,44,0,35,6,5,20,33.395999999999994
10232,4,33,1,1,73,1,43,3,3,32,55.93499999999998
10233,4,41,2,2,58,0,32,7,5,32,58.37699999999999
10234,5,38,0,0,53,0,37,6,0,22,35.64
10235,5,29,2,1,78,1,36,6,7,29,70.09199999999998
10236,4,17,3,1,46,2,34,5,1,33,39.269999999999996
10237,2,31,3,0,74,1,27,7,5,42,56.89199999999999
10238,6,31,0,0,40,0,44,7,5,28,36.201
10239,2,30,0,0,50,0,36,6,5,21,37.718999999999994
10240,2,27,1,1,47,1,49,7,2,31,31.482000000000003
10241,1,19,1,0,55,0,54,8,0,29,18.777
10242,3,38,2,0,73,1,19,6,5,26,64.086
10243,4,32,2,1,65,2,34,7,5,20,63.39300000000001
10244,5,18,0,0,67,0,44,7,2,22,36.794999999999995
10245,5,20,0,0,57,2,52,5,0,23,33.792
10246,1,33,1,1,52,1,42,7,6,30,45.507
10247,4,30,0,0,49,1,40,4,1,24,34.221
10248,2,38,2,2,52,1,42,4,4,30,52.27199999999999
10249,7,35,2,1,61,3,17,3,7,27,79.06799999999998
10250,5,16,2,1,33,0,24,8,2,22,29.99700000000001
10251,2,26,1,0,47,0,32,9,2,18,29.601
10252,5,31,2,1,43,0,24,4,4,32,46.332
10253,1,17,0,0,50,1,28,7,6,30,34.353
10254,2,34,0,0,40,0,51,9,5,32,27.488999999999997
10255,4,25,2,0,51,0,39,9,4,39,35.705999999999996
10256,10,34,1,0,67,2,17,7,5,26,70.95
10257,3,19,1,1,54,0,54,4,5,22,40.359
10258,3,23,0,0,47,0,33,10,5,27,31.34999999999999
10259,2,27,1,1,59,0,39,9,6,30,44.25299999999999
10260,6,36,4,0,69,1,34,7,6,30,69.72899999999998
10261,5,34,0,2,67,2,42,6,5,35,60.455999999999996
10262,3,22,1,0,48,1,38,6,0,23,28.215
10263,1,22,1,0,48,0,21,8,2,35,25.277999999999995
10264,6,34,0,1,77,0,16,3,5,20,67.88099999999999
10265,3,32,1,2,51,0,30,5,1,18,42.404999999999994
10266,9,41,1,2,51,2,39,6,6,23,70.35600000000001
10267,0,19,1,1,50,0,46,4,4,22,32.43900000000001
10268,5,44,1,1,72,1,20,1,8,22,80.78399999999999
10269,6,22,3,2,55,0,40,5,2,22,50.061
10270,2,29,0,1,55,2,23,8,1,29,38.412
10271,2,25,1,0,36,2,32,5,4,23,35.772
10272,2,24,1,0,63,1,37,9,6,22,47.12399999999999
10273,1,12,1,1,52,1,43,7,3,31,29.171999999999997
10274,1,35,3,2,81,2,24,1,3,15,75.40499999999999
10275,5,35,4,0,72,2,42,6,3,34,63.590999999999994
10276,8,38,1,0,63,0,21,8,4,40,54.581999999999994
10277,4,41,3,1,68,2,32,9,3,27,64.15199999999999
10278,4,30,4,1,76,0,28,8,7,35,68.805
10279,5,25,2,0,52,0,25,4,2,31,40.68899999999999
10280,3,18,1,0,37,0,24,3,1,26,23.990999999999993
10281,2,35,1,0,55,0,20,10,5,24,44.285999999999994
10282,4,36,2,3,75,2,31,8,7,26,79.06799999999998
10283,4,40,1,3,80,1,27,4,7,26,80.94899999999997
10284,6,28,3,3,101,3,30,8,7,25,97.81199999999998
10285,3,40,2,3,70,2,15,4,3,41,69.234
10286,5,15,1,1,51,1,53,7,5,24,41.151
10287,7,40,1,2,72,1,33,5,6,35,72.93
10288,4,36,1,1,54,1,35,7,6,37,52.27199999999997
10289,7,38,2,2,70,0,44,6,9,23,77.97900000000001
10290,2,24,1,1,44,0,43,4,2,20,31.250999999999994
10291,3,37,1,1,60,0,37,2,5,25,54.48299999999999
10292,5,30,2,0,54,0,24,6,1,28,41.052
10293,4,21,2,0,57,1,31,5,6,17,53.59199999999999
10294,6,25,2,1,40,0,22,4,6,32,48.87299999999999
10295,7,32,1,1,62,1,37,3,3,27,57.15599999999998
10296,8,35,0,0,63,1,29,8,4,29,54.84599999999999
10297,7,46,2,0,93,1,18,3,5,30,85.23899999999999
10298,1,15,5,0,47,0,20,7,3,36,35.244
10299,4,28,2,0,82,1,17,8,5,31,63.75599999999997
10300,5,30,0,2,47,0,38,10,2,26,36.068999999999996
10301,4,25,0,0,80,0,33,3,3,35,48.345000000000006
10302,4,30,2,2,74,1,39,7,7,25,69.63
10303,4,27,1,0,41,1,28,6,4,18,40.589999999999996
10304,7,28,0,0,55,0,48,9,5,32,41.084999999999994
10305,6,22,0,1,44,1,20,6,3,23,41.41499999999999
10306,2,32,0,1,50,0,54,3,4,18,38.94
10307,4,40,3,1,71,1,42,7,3,24,62.60099999999999
10308,3,30,1,1,44,0,45,5,0,28,28.016999999999992
10309,1,32,0,2,63,0,51,9,1,26,34.45199999999999
10310,4,39,5,0,62,0,18,8,7,24,69.59699999999998
10311,3,24,2,0,47,1,37,7,3,20,38.346
10312,0,28,2,1,36,1,27,12,1,16,27.290999999999997
10313,6,23,2,1,43,0,51,8,1,15,34.452
10314,6,24,2,0,62,2,19,6,7,21,66.33
10315,5,25,1,1,38,1,20,9,5,23,43.362
10316,1,51,1,3,61,1,21,5,3,34,60.55499999999999
10317,4,26,0,1,59,0,32,9,2,29,36.62999999999999
10318,7,39,3,3,78,2,40,9,7,29,86.59199999999998
10319,4,28,0,2,57,0,34,4,6,19,53.98799999999999
10320,5,36,2,2,73,3,37,5,6,28,77.94599999999998
10321,7,30,1,4,58,2,18,6,4,22,70.81800000000001
10322,3,23,2,2,47,1,42,8,2,15,41.217
10323,1,17,0,0,43,0,50,8,0,26,10.692
10324,4,28,2,0,44,0,42,7,5,27,39.434999999999995
10325,2,32,3,4,78,1,40,6,4,33,69.465
10326,7,26,4,3,70,1,23,5,8,30,84.249
10327,5,34,2,0,53,2,32,6,5,30,55.670999999999985
10328,2,23,2,0,46,0,46,7,1,21,26.465999999999987
10329,2,30,1,1,43,0,47,7,5,27,36.003
10330,4,36,2,4,81,0,35,4,5,24,76.89
10331,3,28,1,1,49,0,34,3,1,34,33.693
10332,6,40,0,3,69,1,17,9,8,22,77.74799999999998
10333,4,25,0,0,53,1,41,5,3,27,37.157999999999994
10334,5,27,2,2,64,0,34,7,5,36,55.73699999999999
10335,2,22,2,2,41,1,46,9,0,27,27.455999999999992
10336,4,35,3,2,75,2,24,5,4,27,74.283
10337,1,25,2,1,54,1,36,5,5,27,46.397999999999996
10338,4,24,1,0,55,0,32,5,5,35,41.646
10339,2,26,2,2,50,1,30,5,6,22,53.922
10340,0,21,2,0,57,1,49,8,6,25,40.19399999999999
10341,5,24,1,0,60,2,32,10,2,25,43.791
10342,3,29,1,2,68,1,33,0,6,29,64.317
10343,5,24,0,1,56,0,25,9,1,22,36.399
10344,4,17,1,1,53,0,43,6,4,24,38.379
10345,3,19,2,3,44,0,29,7,3,25,40.82099999999999
10346,0,25,1,0,47,2,43,8,5,22,36.663
10347,3,31,1,2,62,1,32,8,0,25,44.15399999999999
10348,2,29,1,1,51,0,54,9,5,24,37.75199999999999
10349,2,34,1,0,39,2,22,7,2,24,36.597
10350,3,16,0,2,52,0,50,4,4,26,35.837999999999994
10351,7,46,0,2,73,0,40,5,3,27,64.15199999999999
10352,6,32,3,0,70,0,28,2,6,31,66.95700000000001
10353,2,37,0,0,49,1,37,8,3,32,34.551
10354,5,39,2,2,68,2,29,3,3,21,71.11500000000001
10355,1,25,1,1,47,0,46,5,6,30,37.28999999999999
10356,7,49,1,3,59,0,29,1,4,33,69.498
10357,4,38,5,3,76,0,17,7,5,38,77.979
10358,4,29,0,1,50,0,26,6,3,28,38.972999999999985
10359,3,19,1,1,49,0,31,9,5,30,36.53099999999999
10360,3,21,2,0,57,0,39,8,3,25,36.894
10361,4,28,3,2,79,2,37,5,6,32,74.58
10362,3,23,1,1,51,0,40,7,6,28,41.843999999999994
10363,4,25,2,0,50,1,42,7,6,25,46.85999999999999
10364,3,38,3,1,63,0,21,5,6,34,62.56799999999999
10365,4,31,1,2,75,0,30,10,5,27,59.367000000000004
10366,4,30,4,1,64,3,15,0,6,25,79.19999999999999
10367,4,29,4,1,71,3,29,8,6,32,73.02899999999998
10368,5,33,3,2,57,0,32,3,5,32,61.37999999999998
10369,3,32,0,0,57,0,38,6,0,23,31.349999999999998
10370,6,34,4,4,67,1,25,5,8,26,88.10999999999999
10371,4,23,2,0,59,0,32,8,3,32,39.93
10372,5,38,2,1,74,0,23,5,5,32,66.49499999999999
10373,5,31,2,2,59,1,30,7,3,26,56.298
10374,4,37,1,1,61,0,24,6,6,27,57.980999999999995
10375,5,33,0,2,55,2,36,4,5,29,57.78299999999999
10376,3,14,1,1,61,0,50,8,6,29,40.392
10377,3,24,1,0,56,2,48,4,4,27,43.98899999999999
10378,3,28,0,0,43,0,36,4,7,29,39.137999999999984
10379,8,39,4,1,58,1,25,6,4,26,70.28999999999999
10380,3,24,0,0,43,0,26,5,4,26,32.175
10381,4,20,1,0,50,0,20,5,6,26,43.82399999999999
10382,1,38,0,0,68,1,26,6,7,21,57.650999999999996
10383,5,25,1,0,45,0,26,5,4,23,40.227000000000004
10384,5,44,2,0,67,1,37,11,4,28,57.94799999999998
10385,6,24,4,1,82,1,36,5,6,22,76.82399999999998
10386,5,32,1,2,40,1,33,3,2,25,44.748
10387,6,25,1,0,64,1,32,5,6,34,55.340999999999994
10388,2,29,1,0,48,1,42,9,1,27,28.313999999999993
10389,4,29,0,2,70,2,43,7,7,30,63.096
10390,3,24,2,1,48,0,51,5,3,30,35.541
10391,4,27,3,0,47,0,34,8,0,28,32.010000000000005
10392,2,23,1,0,48,2,48,7,5,27,38.279999999999994
10393,4,20,4,0,71,1,22,5,5,24,62.93099999999998
10394,3,22,1,0,55,0,50,7,6,20,40.62299999999999
10395,5,34,1,0,52,1,23,6,5,25,52.20599999999999
10396,3,23,0,2,41,2,37,6,6,22,45.705000000000005
10397,2,47,2,0,85,1,41,5,4,33,65.34
10398,2,17,0,1,60,0,30,4,5,19,42.833999999999996
10399,3,20,1,1,56,0,31,7,4,32,38.972999999999985
10400,2,28,2,1,49,1,47,5,0,19,35.343
10401,5,28,3,0,57,0,29,7,4,24,50.687999999999995
10402,4,44,3,4,80,0,37,5,4,32,77.31899999999999
10403,2,20,0,1,65,2,54,9,3,19,40.656
10404,6,48,1,1,69,2,27,5,5,36,71.67599999999999
10405,4,34,1,1,50,0,53,8,1,30,32.900999999999996
10406,2,33,1,2,56,1,51,6,4,22,48.51
10407,4,28,1,0,76,0,24,2,7,35,61.677
10408,7,37,3,0,63,1,33,6,5,33,64.02000000000001
10409,2,25,1,0,46,0,25,9,0,31,22.208999999999996
10410,2,21,2,0,45,2,39,8,5,29,38.94
10411,4,32,1,0,57,0,44,6,8,30,51.513
10412,3,38,3,1,65,2,39,7,6,40,63.82200000000001
10413,3,19,1,1,63,1,50,9,1,33,33.36299999999999
10414,2,20,0,1,47,0,31,7,0,30,21.45
10415,2,24,1,0,52,1,41,9,4,29,34.78199999999998
10416,7,32,2,1,77,1,15,2,7,40,77.74799999999999
10417,4,29,2,4,56,2,21,7,7,35,69.86099999999999
10418,3,22,2,0,51,1,40,5,4,17,43.29599999999999
10419,5,19,0,1,48,1,41,8,2,24,33.132
10420,3,23,1,2,40,1,24,7,5,23,43.824
10421,4,28,2,1,56,1,22,7,2,16,50.225999999999985
10422,4,24,2,1,61,2,48,7,5,17,56.364000000000004
10423,4,27,1,1,46,1,39,5,0,34,31.943999999999992
10424,5,33,1,0,53,0,40,11,1,13,36.72899999999999
10425,1,41,4,2,57,0,40,9,3,30,51.413999999999994
10426,2,25,1,1,48,1,37,9,0,14,31.08599999999999
10427,2,32,4,3,74,1,20,5,6,32,75.96599999999998
10428,4,24,1,1,63,1,33,7,0,21,41.74499999999999
10429,6,42,1,2,75,4,40,5,6,33,81.84
10430,5,23,0,1,47,2,32,0,5,25,50.787
10431,8,31,4,2,80,0,24,7,6,28,81.411
10432,4,25,2,2,62,1,48,5,0,28,44.51699999999998
10433,4,40,3,2,79,2,30,8,3,31,72.20399999999998
10434,2,31,2,0,55,0,46,11,4,23,38.181
10435,2,31,0,2,53,2,44,5,4,32,46.001999999999995
10436,3,27,0,0,53,0,34,1,3,31,36.266999999999996
10437,4,23,2,0,51,1,53,9,3,18,38.04899999999999
10438,6,31,1,4,72,1,22,3,2,21,70.48799999999997
10439,1,21,2,1,46,1,43,7,0,18,28.775999999999996
10440,3,23,1,3,49,0,21,8,3,24,43.263
10441,5,32,3,2,38,1,54,9,0,31,35.607
10442,3,24,0,0,41,1,36,7,1,26,24.254999999999992
10443,3,35,2,1,70,1,17,8,5,28,62.83199999999998
10444,3,21,0,0,43,1,50,6,4,24,29.7
10445,2,23,0,0,55,1,26,7,6,33,40.68899999999999
10446,4,21,0,1,48,1,47,4,3,24,36.3
10447,2,21,0,0,33,2,45,8,0,28,15.411000000000001
